id,facility_name,lat_nearest,long,type_nearest,subregion,renewables_pct,co2e_lb_per_mwh_egrid2023,co2_lb_per_mwh_egrid2023,dist_to_urban_m,dist_to_urban_km,nearest_plant_dist_km,nearest_plant_capacity_mw,nearest_plant_type,name,lon,lat_energy,type_energy,energy_zone_id,energy_zone_name,carbon_free_energy_percentage_cfe_avg_2021,carbon_free_energy_percentage_cfe_avg_2023,carbon_free_energy_percentage_cfe_avg_2024,carbon_free_energy_percentage_cfe_avg_2025,carbon_intensity_gco_eq_kwh_direct_avg_2021,carbon_intensity_gco_eq_kwh_direct_avg_2023,carbon_intensity_gco_eq_kwh_direct_avg_2024,carbon_intensity_gco_eq_kwh_direct_avg_2025,carbon_intensity_gco_eq_kwh_life_cycle_avg_2021,carbon_intensity_gco_eq_kwh_life_cycle_avg_2023,carbon_intensity_gco_eq_kwh_life_cycle_avg_2024,carbon_intensity_gco_eq_kwh_life_cycle_avg_2025,carbon_intensity_direct_cagr_2021_to_2025,carbon_intensity_direct_growth_factor_2025_over_2021,carbon_intensity_direct_pct_change_2025_vs_2021,carbon_intensity_lifecycle_cagr_2021_to_2025,carbon_intensity_lifecycle_growth_factor_2025_over_2021,carbon_intensity_lifecycle_pct_change_2025_vs_2021,cfe_pct_cagr_2021_to_2025,cfe_pct_growth_factor_2025_over_2021,cfe_pct_pct_change_2025_vs_2021,pfaf_id,bau50_ws_x_s,bau50_ws_x_c,bau50_ws_x_l,bau50_wd_x_s,bau50_wd_x_c,bau50_wd_x_l,bau50_sv_x_s,bau50_sv_x_c,bau50_sv_x_l,water_risk_index_bau50
438078070,Facebook Altoona Data Center 2,41.66553719,-93.50817041,building,MROW,43.5,926.552,920.13,0.0,0.0,7.8199104420829615,7.9,Biomass,Facebook Altoona Data Center 2,-93.50817041,41.66553719,building,US-MIDW-MISO,Midcontinent ISO,33.052821917808224,34.0593698630137,35.41445355191257,36.2066301369863,493.3460273972602,431.9710410958904,415.5127868852459,431.6429315068493,555.9844383561644,499.5162191780822,482.765218579235,496.3733424657534,-0.0328513064751376,0.8749293751974913,-12.50706248025087,-0.0279548148096377,0.8927827979022965,-10.721720209770346,0.0230453611309584,1.095417215117686,9.541721511768602,742843,0.920012617,0.0,Low (<10%),0.389272712,0.0,Low (<5%),1.32098968,1.0,Low - Medium (0.33-0.66),0.8008883518000001
441502816,Lumen Technologies,33.71677791,-117.8058009,building,CAMX,46.5,429.983,428.464,0.0,0.0,3.814005679478896,2.0,Waste,Lumen Technologies,-117.8058009,33.71677791,building,US-CAL-CISO,CAISO,53.71342465753425,54.84964383561643,62.10172131147541,66.20728767123288,205.80375342465751,193.25038356164384,165.53754098360656,149.65495890410958,275.4857534246576,261.7850136986301,226.42587431693988,205.84446575342463,-0.0765583572720572,0.7271731268929291,-27.28268731070709,-0.0702632181239681,0.7472054841112534,-25.27945158887465,0.0536727253718463,1.232602242239383,23.2602242239383,774150,5.0,4.0,Extremely high (>80%),5.0,4.0,Extremely High (>75%),2.06735841,2.0,Medium - High (0.66-1.00),4.706735841
444683815,Lumen,47.65422558,-117.4200026,building,NWPP,55.1,635.267,631.735,0.0,0.0,0.0827104951356147,14.8,Hydro,Lumen,-117.4200026,47.65422558,building,US-NW-AVA,Avista Corporation,70.79594520547946,64.0011506849315,68.58084699453552,65.1867397260274,153.2690410958904,195.6627671232877,168.99592896174863,185.4340547945205,202.30857534246576,250.5665205479452,219.753087431694,239.5602739726028,0.0487784708553171,1.209859822105278,20.98598221052782,0.0431580823988226,1.1841330678498314,18.413306784983146,-0.0204249409158443,0.9207693962814988,-7.923060371850106,782640,2.481544959,2.0,Medium-high (20-40%),1.313027735,1.0,Low - Medium (5-25%),1.294707125,1.0,Low - Medium (0.33-0.66),2.0123060084
447803368,,43.06728878,-89.43673598,building,MROE,17.3,1404.963,1397.313,0.0,0.0,1.2836541482976445,169.3,Wind,,-89.43673598,43.06728878,building,US-MIDW-MISO,Midcontinent ISO,33.052821917808224,34.0593698630137,35.41445355191257,36.2066301369863,493.3460273972602,431.9710410958904,415.5127868852459,431.6429315068493,555.9844383561644,499.5162191780822,482.765218579235,496.3733424657534,-0.0328513064751376,0.8749293751974913,-12.50706248025087,-0.0279548148096377,0.8927827979022965,-10.721720209770346,0.0230453611309584,1.095417215117686,9.541721511768602,742872,3.984370219,3.0,High (40-80%),1.692714698,1.0,Low - Medium (5-25%),2.055630473,2.0,Medium - High (0.66-1.00),3.1039995881
450078003,Equinix CU2,38.45493689,-77.97818715,campus,SRVC,9.9,596.326,593.419,297.06821531218105,0.297068215312181,20.021602295508856,513.3,Solar,Equinix CU2,-77.97818715,38.45493689,campus,US-MIDA-PJM,PJM Interconnection,39.57279452054794,40.54890410958904,40.46008196721312,40.04457534246576,368.8103287671233,329.34917808219177,329.0466393442623,344.0909589041096,433.85,397.6278904109589,397.8973224043716,412.36630136986304,-0.0171945716188239,0.9329753861676088,-6.702461383239125,-0.0126164411257022,0.9504812754866035,-4.9518724513396295,0.0029672290614777,1.011921847512509,1.1921847512508663,731902,3.052382768,3.0,High (40-80%),1.26816615,1.0,Low - Medium (5-25%),0.62946988,0.0,Low (<0.33),2.2748264938
451413811,,37.33363769,-121.8879754,building,CAMX,46.5,429.983,428.464,0.0,0.0,0.3265040003367513,8.0,Solar,,-121.8879754,37.33363769,building,US-CAL-CISO,CAISO,53.71342465753425,54.84964383561643,62.10172131147541,66.20728767123288,205.80375342465751,193.25038356164384,165.53754098360656,149.65495890410958,275.4857534246576,261.7850136986301,226.42587431693988,205.84446575342463,-0.0765583572720572,0.7271731268929291,-27.28268731070709,-0.0702632181239681,0.7472054841112534,-25.27945158887465,0.0536727253718463,1.232602242239383,23.2602242239383,774300,1.942520808,1.0,Low-medium (10-20%),0.996042764,0.0,Low (<5%),2.364889639,2.0,Medium - High (0.66-1.00),1.7008142779000002
451491797,,40.78413404,-74.0655602,building,RFCE,4.0,599.17,596.904,0.0,0.0,0.6273455129050848,1.0,Solar,,-74.0655602,40.78413404,building,US-MIDA-PJM,PJM Interconnection,39.57279452054794,40.54890410958904,40.46008196721312,40.04457534246576,368.8103287671233,329.34917808219177,329.0466393442623,344.0909589041096,433.85,397.6278904109589,397.8973224043716,412.36630136986304,-0.0171945716188239,0.9329753861676088,-6.702461383239125,-0.0126164411257022,0.9504812754866035,-4.9518724513396295,0.0029672290614777,1.011921847512509,1.1921847512508663,731501,5.0,4.0,Extremely high (>80%),5.0,4.0,Extremely High (>75%),0.525374026,0.0,Low (<0.33),4.5525374026
451497833,Evocative Secaucus,40.78755019,-74.06804835,building,RFCE,4.0,599.17,596.904,0.0,0.0,0.3834397016909887,1.5,Solar,Evocative Secaucus,-74.06804835,40.78755019,building,US-MIDA-PJM,PJM Interconnection,39.57279452054794,40.54890410958904,40.46008196721312,40.04457534246576,368.8103287671233,329.34917808219177,329.0466393442623,344.0909589041096,433.85,397.6278904109589,397.8973224043716,412.36630136986304,-0.0171945716188239,0.9329753861676088,-6.702461383239125,-0.0126164411257022,0.9504812754866035,-4.9518724513396295,0.0029672290614777,1.011921847512509,1.1921847512508663,731501,5.0,4.0,Extremely high (>80%),5.0,4.0,Extremely High (>75%),0.525374026,0.0,Low (<0.33),4.5525374026
453969917,Time Warner Datacenter,39.59896009,-104.8603775,building,RMPA,41.9,1042.539,1036.601,0.0,0.0,6.613263585606306,2.0,Hydro,Time Warner Datacenter,-104.8603775,39.59896009,building,US-NW-PSCO,Public Service Company of Colorado,33.61482191780822,39.93416438356165,44.099754098360656,46.11271232876712,547.1369041095891,461.06947945205474,400.8616939890711,379.0715616438356,606.9884383561644,520.8739178082192,460.3210655737705,437.3755068493151,-0.0876608765575259,0.6928276246705327,-30.717237532946733,-0.0786630050750752,0.720566454336112,-27.943354566388795,0.0822372132720798,1.3717970138743427,37.17970138743427,742946,5.0,4.0,Extremely high (>80%),5.0,4.0,Extremely High (>75%),1.596786759,1.0,Low - Medium (0.33-0.66),4.6596786759
453969923,Time Warner Datacenter,39.5999308,-104.8601823,building,RMPA,41.9,1042.539,1036.601,0.0,0.0,6.547453677657094,2.0,Hydro,Time Warner Datacenter,-104.8601823,39.5999308,building,US-NW-PSCO,Public Service Company of Colorado,33.61482191780822,39.93416438356165,44.099754098360656,46.11271232876712,547.1369041095891,461.06947945205474,400.8616939890711,379.0715616438356,606.9884383561644,520.8739178082192,460.3210655737705,437.3755068493151,-0.0876608765575259,0.6928276246705327,-30.717237532946733,-0.0786630050750752,0.720566454336112,-27.943354566388795,0.0822372132720798,1.3717970138743427,37.17970138743427,742946,5.0,4.0,Extremely high (>80%),5.0,4.0,Extremely High (>75%),1.596786759,1.0,Low - Medium (0.33-0.66),4.6596786759
459188722,Apollo Cable Landing Station,40.15704355,-74.10158205,building,RFCE,4.0,599.17,596.904,0.0,0.0,5.712622443909334,7.0,Solar,Apollo Cable Landing Station,-74.10158205,40.15704355,building,US-MIDA-PJM,PJM Interconnection,39.57279452054794,40.54890410958904,40.46008196721312,40.04457534246576,368.8103287671233,329.34917808219177,329.0466393442623,344.0909589041096,433.85,397.6278904109589,397.8973224043716,412.36630136986304,-0.0171945716188239,0.9329753861676088,-6.702461383239125,-0.0126164411257022,0.9504812754866035,-4.9518724513396295,0.0029672290614777,1.011921847512509,1.1921847512508663,731505,2.759938928,2.0,Medium-high (20-40%),1.216082285,1.0,Low - Medium (5-25%),0.482262998,0.0,Low (<0.33),2.0690143421
459188725,Cable & Wireless Cable Landing Station,40.84365992,-72.88334531,building,NYLI,6.5,1189.333,1180.672,0.0,0.0,2.4660589413922427,1.3,Solar,Cable & Wireless Cable Landing Station,-72.88334531,40.84365992,building,US-NY-NYIS,New York ISO,54.98638356164384,50.32487671232877,48.19806010928962,46.75876712328768,198.32945205479453,215.177698630137,228.3752459016393,239.3245205479452,261.32369863013696,283.44605479452053,298.0368306010929,309.74065753424657,0.0480934246313022,1.206701869381581,20.670186938158093,0.043409664225247,1.185275806051698,18.52758060516979,-0.0397109568213811,0.8503699296911864,-14.963007030881355,731000,4.50182112,4.0,Extremely high (>80%),1.916183,1.0,Low - Medium (5-25%),0.161962771,0.0,Low (<0.33),3.2921438491
460050155,Equinix Ashburn DC10,39.02101419,-77.45151284,building,SRVC,9.9,596.326,593.419,0.0,0.0,9.06627722756102,812.0,Solar,Equinix Ashburn DC10,-77.45151284,39.02101419,building,US-MIDA-PJM,PJM Interconnection,39.57279452054794,40.54890410958904,40.46008196721312,40.04457534246576,368.8103287671233,329.34917808219177,329.0466393442623,344.0909589041096,433.85,397.6278904109589,397.8973224043716,412.36630136986304,-0.0171945716188239,0.9329753861676088,-6.702461383239125,-0.0126164411257022,0.9504812754866035,-4.9518724513396295,0.0029672290614777,1.011921847512509,1.1921847512508663,731801,0.558820418,0.0,Low (<10%),0.323236731,0.0,Low (<5%),0.767832084,0.0,Low (<0.33),0.5090464785000001
460053028,Amazon Web Services Datacenter Complex,39.02657482,-77.45106545,campus,SRVC,9.9,596.326,593.419,0.0,0.0,8.837443684840318,812.0,Solar,Amazon Web Services Datacenter Complex,-77.45106545,39.02657482,campus,US-MIDA-PJM,PJM Interconnection,39.57279452054794,40.54890410958904,40.46008196721312,40.04457534246576,368.8103287671233,329.34917808219177,329.0466393442623,344.0909589041096,433.85,397.6278904109589,397.8973224043716,412.36630136986304,-0.0171945716188239,0.9329753861676088,-6.702461383239125,-0.0126164411257022,0.9504812754866035,-4.9518724513396295,0.0029672290614777,1.011921847512509,1.1921847512508663,731801,0.558820418,0.0,Low (<10%),0.323236731,0.0,Low (<5%),0.767832084,0.0,Low (<0.33),0.5090464785000001
460053030,Amazon Web Services,39.02886986,-77.4586619,campus,SRVC,9.9,596.326,593.419,0.0,0.0,8.133913793176681,812.0,Solar,Amazon Web Services,-77.4586619,39.02886986,campus,US-MIDA-PJM,PJM Interconnection,39.57279452054794,40.54890410958904,40.46008196721312,40.04457534246576,368.8103287671233,329.34917808219177,329.0466393442623,344.0909589041096,433.85,397.6278904109589,397.8973224043716,412.36630136986304,-0.0171945716188239,0.9329753861676088,-6.702461383239125,-0.0126164411257022,0.9504812754866035,-4.9518724513396295,0.0029672290614777,1.011921847512509,1.1921847512508663,731801,0.558820418,0.0,Low (<10%),0.323236731,0.0,Low (<5%),0.767832084,0.0,Low (<0.33),0.5090464785000001
460056017,Amazon IAD-61,38.91581328,-77.49198665,building,SRVC,9.9,596.326,593.419,0.0,0.0,16.47170393622724,812.0,Solar,Amazon IAD-61,-77.49198665,38.91581328,building,US-MIDA-PJM,PJM Interconnection,39.57279452054794,40.54890410958904,40.46008196721312,40.04457534246576,368.8103287671233,329.34917808219177,329.0466393442623,344.0909589041096,433.85,397.6278904109589,397.8973224043716,412.36630136986304,-0.0171945716188239,0.9329753861676088,-6.702461383239125,-0.0126164411257022,0.9504812754866035,-4.9518724513396295,0.0029672290614777,1.011921847512509,1.1921847512508663,731901,3.980139822,3.0,High (40-80%),1.613673437,1.0,Low - Medium (5-25%),0.983297005,0.0,Low (<0.33),2.9705156247999995
460056018,,38.98650208,-77.44219587,campus,SRVC,9.9,596.326,593.419,0.0,0.0,11.927068840387252,812.0,Solar,,-77.44219587,38.98650208,campus,US-MIDA-PJM,PJM Interconnection,39.57279452054794,40.54890410958904,40.46008196721312,40.04457534246576,368.8103287671233,329.34917808219177,329.0466393442623,344.0909589041096,433.85,397.6278904109589,397.8973224043716,412.36630136986304,-0.0171945716188239,0.9329753861676088,-6.702461383239125,-0.0126164411257022,0.9504812754866035,-4.9518724513396295,0.0029672290614777,1.011921847512509,1.1921847512508663,731801,0.558820418,0.0,Low (<10%),0.323236731,0.0,Low (<5%),0.767832084,0.0,Low (<0.33),0.5090464785000001
460056019,Amazon IAD51,38.99141381,-77.43650684,building,SRVC,9.9,596.326,593.419,0.0,0.0,11.950803264513752,812.0,Solar,Amazon IAD51,-77.43650684,38.99141381,building,US-MIDA-PJM,PJM Interconnection,39.57279452054794,40.54890410958904,40.46008196721312,40.04457534246576,368.8103287671233,329.34917808219177,329.0466393442623,344.0909589041096,433.85,397.6278904109589,397.8973224043716,412.36630136986304,-0.0171945716188239,0.9329753861676088,-6.702461383239125,-0.0126164411257022,0.9504812754866035,-4.9518724513396295,0.0029672290614777,1.011921847512509,1.1921847512508663,731801,0.558820418,0.0,Low (<10%),0.323236731,0.0,Low (<5%),0.767832084,0.0,Low (<0.33),0.5090464785000001
460056020,Amazon IAD56,38.99056761,-77.43706177,building,SRVC,9.9,596.326,593.419,0.0,0.0,11.972083190207549,812.0,Solar,Amazon IAD56,-77.43706177,38.99056761,building,US-MIDA-PJM,PJM Interconnection,39.57279452054794,40.54890410958904,40.46008196721312,40.04457534246576,368.8103287671233,329.34917808219177,329.0466393442623,344.0909589041096,433.85,397.6278904109589,397.8973224043716,412.36630136986304,-0.0171945716188239,0.9329753861676088,-6.702461383239125,-0.0126164411257022,0.9504812754866035,-4.9518724513396295,0.0029672290614777,1.011921847512509,1.1921847512508663,731801,0.558820418,0.0,Low (<10%),0.323236731,0.0,Low (<5%),0.767832084,0.0,Low (<0.33),0.5090464785000001
460056023,Amazon IAD-16,38.990699,-77.44882479,building,SRVC,9.9,596.326,593.419,0.0,0.0,11.189027803194042,812.0,Solar,Amazon IAD-16,-77.44882479,38.990699,building,US-MIDA-PJM,PJM Interconnection,39.57279452054794,40.54890410958904,40.46008196721312,40.04457534246576,368.8103287671233,329.34917808219177,329.0466393442623,344.0909589041096,433.85,397.6278904109589,397.8973224043716,412.36630136986304,-0.0171945716188239,0.9329753861676088,-6.702461383239125,-0.0126164411257022,0.9504812754866035,-4.9518724513396295,0.0029672290614777,1.011921847512509,1.1921847512508663,731801,0.558820418,0.0,Low (<10%),0.323236731,0.0,Low (<5%),0.767832084,0.0,Low (<0.33),0.5090464785000001
460056024,Amazon IAD-15,38.9916929,-77.44857953,building,SRVC,9.9,596.326,593.419,0.0,0.0,11.131105216867809,812.0,Solar,Amazon IAD-15,-77.44857953,38.9916929,building,US-MIDA-PJM,PJM Interconnection,39.57279452054794,40.54890410958904,40.46008196721312,40.04457534246576,368.8103287671233,329.34917808219177,329.0466393442623,344.0909589041096,433.85,397.6278904109589,397.8973224043716,412.36630136986304,-0.0171945716188239,0.9329753861676088,-6.702461383239125,-0.0126164411257022,0.9504812754866035,-4.9518724513396295,0.0029672290614777,1.011921847512509,1.1921847512508663,731801,0.558820418,0.0,Low (<10%),0.323236731,0.0,Low (<5%),0.767832084,0.0,Low (<0.33),0.5090464785000001
460059465,Amazon IAD14,38.78993178,-77.54821679,building,SRVC,9.9,596.326,593.419,0.0,0.0,6.504604356960868,13.2,Waste,Amazon IAD14,-77.54821679,38.78993178,building,US-MIDA-PJM,PJM Interconnection,39.57279452054794,40.54890410958904,40.46008196721312,40.04457534246576,368.8103287671233,329.34917808219177,329.0466393442623,344.0909589041096,433.85,397.6278904109589,397.8973224043716,412.36630136986304,-0.0171945716188239,0.9329753861676088,-6.702461383239125,-0.0126164411257022,0.9504812754866035,-4.9518724513396295,0.0029672290614777,1.011921847512509,1.1921847512508663,731901,3.980139822,3.0,High (40-80%),1.613673437,1.0,Low - Medium (5-25%),0.983297005,0.0,Low (<0.33),2.9705156247999995
460060340,Amazon IAD59,38.79222601,-77.54844964,building,SRVC,9.9,596.326,593.419,0.0,0.0,6.732000872673175,13.2,Waste,Amazon IAD59,-77.54844964,38.79222601,building,US-MIDA-PJM,PJM Interconnection,39.57279452054794,40.54890410958904,40.46008196721312,40.04457534246576,368.8103287671233,329.34917808219177,329.0466393442623,344.0909589041096,433.85,397.6278904109589,397.8973224043716,412.36630136986304,-0.0171945716188239,0.9329753861676088,-6.702461383239125,-0.0126164411257022,0.9504812754866035,-4.9518724513396295,0.0029672290614777,1.011921847512509,1.1921847512508663,731901,3.980139822,3.0,High (40-80%),1.613673437,1.0,Low - Medium (5-25%),0.983297005,0.0,Low (<0.33),2.9705156247999995
460060341,Amazon IAD52,38.79106882,-77.54837196,building,SRVC,9.9,596.326,593.419,0.0,0.0,6.6188620134228495,13.2,Waste,Amazon IAD52,-77.54837196,38.79106882,building,US-MIDA-PJM,PJM Interconnection,39.57279452054794,40.54890410958904,40.46008196721312,40.04457534246576,368.8103287671233,329.34917808219177,329.0466393442623,344.0909589041096,433.85,397.6278904109589,397.8973224043716,412.36630136986304,-0.0171945716188239,0.9329753861676088,-6.702461383239125,-0.0126164411257022,0.9504812754866035,-4.9518724513396295,0.0029672290614777,1.011921847512509,1.1921847512508663,731901,3.980139822,3.0,High (40-80%),1.613673437,1.0,Low - Medium (5-25%),0.983297005,0.0,Low (<0.33),2.9705156247999995
460070135,,45.9158356,-119.2663236,building,NWPP,55.1,635.267,631.735,0.0,0.0,3.6940689702809073,10.0,Hydro,,-119.2663236,45.9158356,building,US-NW-PACW,Pacificorp West,56.26561643835617,69.27953424657534,70.72013661202186,69.92550684931507,356.44446575342465,166.63986301369863,146.36669398907102,155.07183561643836,403.1414520547945,215.1276712328768,194.3226229508197,203.7087123287671,-0.1878518433791279,0.4350518818931851,-56.49481181068149,-0.1568826296619796,0.5053033154751827,-49.46966845248173,0.0558400593371846,1.242775095620333,24.277509562033305,782507,0.0,0.0,Low (<10%),0.009367302,0.0,Low (<5%),0.938348795,0.0,Low (<0.33),0.0966450701
460070136,,45.9158356,-119.2665274,building,NWPP,55.1,635.267,631.735,0.0,0.0,3.6832698793943215,10.0,Hydro,,-119.2665274,45.9158356,building,US-NW-PACW,Pacificorp West,56.26561643835617,69.27953424657534,70.72013661202186,69.92550684931507,356.44446575342465,166.63986301369863,146.36669398907102,155.07183561643836,403.1414520547945,215.1276712328768,194.3226229508197,203.7087123287671,-0.1878518433791279,0.4350518818931851,-56.49481181068149,-0.1568826296619796,0.5053033154751827,-49.46966845248173,0.0558400593371846,1.242775095620333,24.277509562033305,782507,0.0,0.0,Low (<10%),0.009367302,0.0,Low (<5%),0.938348795,0.0,Low (<0.33),0.0966450701
460070137,,45.9158356,-119.2667259,building,NWPP,55.1,635.267,631.735,0.0,0.0,3.672786136188421,10.0,Hydro,,-119.2667259,45.9158356,building,US-NW-PACW,Pacificorp West,56.26561643835617,69.27953424657534,70.72013661202186,69.92550684931507,356.44446575342465,166.63986301369863,146.36669398907102,155.07183561643836,403.1414520547945,215.1276712328768,194.3226229508197,203.7087123287671,-0.1878518433791279,0.4350518818931851,-56.49481181068149,-0.1568826296619796,0.5053033154751827,-49.46966845248173,0.0558400593371846,1.242775095620333,24.277509562033305,782507,0.0,0.0,Low (<10%),0.009367302,0.0,Low (<5%),0.938348795,0.0,Low (<0.33),0.0966450701
460070138,,45.9158356,-119.2671121,building,NWPP,55.1,635.267,631.735,0.0,0.0,3.652487739473289,10.0,Hydro,,-119.2671121,45.9158356,building,US-NW-PACW,Pacificorp West,56.26561643835617,69.27953424657534,70.72013661202186,69.92550684931507,356.44446575342465,166.63986301369863,146.36669398907102,155.07183561643836,403.1414520547945,215.1276712328768,194.3226229508197,203.7087123287671,-0.1878518433791279,0.4350518818931851,-56.49481181068149,-0.1568826296619796,0.5053033154751827,-49.46966845248173,0.0558400593371846,1.242775095620333,24.277509562033305,782507,0.0,0.0,Low (<10%),0.009367302,0.0,Low (<5%),0.938348795,0.0,Low (<0.33),0.0966450701
460070139,,45.9158431,-119.2673159,building,NWPP,55.1,635.267,631.735,0.0,0.0,3.641213934500424,10.0,Hydro,,-119.2673159,45.9158431,building,US-NW-PACW,Pacificorp West,56.26561643835617,69.27953424657534,70.72013661202186,69.92550684931507,356.44446575342465,166.63986301369863,146.36669398907102,155.07183561643836,403.1414520547945,215.1276712328768,194.3226229508197,203.7087123287671,-0.1878518433791279,0.4350518818931851,-56.49481181068149,-0.1568826296619796,0.5053033154751827,-49.46966845248173,0.0558400593371846,1.242775095620333,24.277509562033305,782507,0.0,0.0,Low (<10%),0.009367302,0.0,Low (<5%),0.938348795,0.0,Low (<0.33),0.0966450701
460070140,,45.9158319,-119.2675118,building,NWPP,55.1,635.267,631.735,0.0,0.0,3.6319235011023743,10.0,Hydro,,-119.2675118,45.9158319,building,US-NW-PACW,Pacificorp West,56.26561643835617,69.27953424657534,70.72013661202186,69.92550684931507,356.44446575342465,166.63986301369863,146.36669398907102,155.07183561643836,403.1414520547945,215.1276712328768,194.3226229508197,203.7087123287671,-0.1878518433791279,0.4350518818931851,-56.49481181068149,-0.1568826296619796,0.5053033154751827,-49.46966845248173,0.0558400593371846,1.242775095620333,24.277509562033305,782507,0.0,0.0,Low (<10%),0.009367302,0.0,Low (<5%),0.938348795,0.0,Low (<0.33),0.0966450701
460070141,,45.9158356,-119.267717,building,NWPP,55.1,635.267,631.735,0.0,0.0,3.6209611588008537,10.0,Hydro,,-119.267717,45.9158356,building,US-NW-PACW,Pacificorp West,56.26561643835617,69.27953424657534,70.72013661202186,69.92550684931507,356.44446575342465,166.63986301369863,146.36669398907102,155.07183561643836,403.1414520547945,215.1276712328768,194.3226229508197,203.7087123287671,-0.1878518433791279,0.4350518818931851,-56.49481181068149,-0.1568826296619796,0.5053033154751827,-49.46966845248173,0.0558400593371846,1.242775095620333,24.277509562033305,782507,0.0,0.0,Low (<10%),0.009367302,0.0,Low (<5%),0.938348795,0.0,Low (<0.33),0.0966450701
460070143,Amazon PDX2,45.91640356,-119.2677758,building,NWPP,55.1,635.267,631.735,0.0,0.0,3.571252544517541,10.0,Hydro,Amazon PDX2,-119.2677758,45.91640356,building,US-NW-PACW,Pacificorp West,56.26561643835617,69.27953424657534,70.72013661202186,69.92550684931507,356.44446575342465,166.63986301369863,146.36669398907102,155.07183561643836,403.1414520547945,215.1276712328768,194.3226229508197,203.7087123287671,-0.1878518433791279,0.4350518818931851,-56.49481181068149,-0.1568826296619796,0.5053033154751827,-49.46966845248173,0.0558400593371846,1.242775095620333,24.277509562033305,782507,0.0,0.0,Low (<10%),0.009367302,0.0,Low (<5%),0.938348795,0.0,Low (<0.33),0.0966450701
460070144,Amazon Web Services us-west-2,45.84100319,-119.6527687,building,NWPP,55.1,635.267,631.735,24825.41823170332,24.82541823170332,1.8123114355133465,296.0,Waste,Amazon Web Services us-west-2,-119.6527687,45.84100319,building,US-NW-PACW,Pacificorp West,56.26561643835617,69.27953424657534,70.72013661202186,69.92550684931507,356.44446575342465,166.63986301369863,146.36669398907102,155.07183561643836,403.1414520547945,215.1276712328768,194.3226229508197,203.7087123287671,-0.1878518433791279,0.4350518818931851,-56.49481181068149,-0.1568826296619796,0.5053033154751827,-49.46966845248173,0.0558400593371846,1.242775095620333,24.277509562033305,782505,0.0,0.0,Low (<10%),0.195791896,0.0,Low (<5%),0.80649643,0.0,Low (<0.33),0.1393872118
460070145,Amazon Web Services us-west-2,45.85223534,-119.6298882,building,NWPP,55.1,635.267,631.735,22737.92234194419,22.73792234194419,3.441161755430876,296.0,Waste,Amazon Web Services us-west-2,-119.6298882,45.85223534,building,US-NW-PACW,Pacificorp West,56.26561643835617,69.27953424657534,70.72013661202186,69.92550684931507,356.44446575342465,166.63986301369863,146.36669398907102,155.07183561643836,403.1414520547945,215.1276712328768,194.3226229508197,203.7087123287671,-0.1878518433791279,0.4350518818931851,-56.49481181068149,-0.1568826296619796,0.5053033154751827,-49.46966845248173,0.0558400593371846,1.242775095620333,24.277509562033305,782505,0.0,0.0,Low (<10%),0.195791896,0.0,Low (<5%),0.80649643,0.0,Low (<0.33),0.1393872118
460070147,Amazon Web Services us-west-2,45.85088075,-119.6305237,building,NWPP,55.1,635.267,631.735,22832.167195581693,22.832167195581693,3.3748397420201828,296.0,Waste,Amazon Web Services us-west-2,-119.6305237,45.85088075,building,US-NW-PACW,Pacificorp West,56.26561643835617,69.27953424657534,70.72013661202186,69.92550684931507,356.44446575342465,166.63986301369863,146.36669398907102,155.07183561643836,403.1414520547945,215.1276712328768,194.3226229508197,203.7087123287671,-0.1878518433791279,0.4350518818931851,-56.49481181068149,-0.1568826296619796,0.5053033154751827,-49.46966845248173,0.0558400593371846,1.242775095620333,24.277509562033305,782505,0.0,0.0,Low (<10%),0.195791896,0.0,Low (<5%),0.80649643,0.0,Low (<0.33),0.1393872118
460076753,Equinix SV3,37.38826956,-121.8884291,building,CAMX,46.5,429.983,428.464,0.0,0.0,0.0565738230481202,3.8,Biomass,Equinix SV3,-121.8884291,37.38826956,building,US-CAL-CISO,CAISO,53.71342465753425,54.84964383561643,62.10172131147541,66.20728767123288,205.80375342465751,193.25038356164384,165.53754098360656,149.65495890410958,275.4857534246576,261.7850136986301,226.42587431693988,205.84446575342463,-0.0765583572720572,0.7271731268929291,-27.28268731070709,-0.0702632181239681,0.7472054841112534,-25.27945158887465,0.0536727253718463,1.232602242239383,23.2602242239383,774300,1.942520808,1.0,Low-medium (10-20%),0.996042764,0.0,Low (<5%),2.364889639,2.0,Medium - High (0.66-1.00),1.7008142779000002
460085343,365 Main Street Data Center,37.78873104,-122.390469,building,CAMX,46.5,429.983,428.464,0.0,0.0,0.6046458492452691,1.5,Biomass,365 Main Street Data Center,-122.390469,37.78873104,building,US-CAL-CISO,CAISO,53.71342465753425,54.84964383561643,62.10172131147541,66.20728767123288,205.80375342465751,193.25038356164384,165.53754098360656,149.65495890410958,275.4857534246576,261.7850136986301,226.42587431693988,205.84446575342463,-0.0765583572720572,0.7271731268929291,-27.28268731070709,-0.0702632181239681,0.7472054841112534,-25.27945158887465,0.0536727253718463,1.232602242239383,23.2602242239383,774300,1.942520808,1.0,Low-medium (10-20%),0.996042764,0.0,Low (<5%),2.364889639,2.0,Medium - High (0.66-1.00),1.7008142779000002
